"cd_procedimento";"ano_realizacao";"cd_modalidade";"nm_modalidade";"n_procedimento";"custo_procedimento"
"40403203";"2024";24;Autogestão;2.00;155.00
"40403203";"2024";25;Medicina De Grupo;17.00;695.66
"40403203";"2024";28;Seguradora Especializada Em Saúde;7.00;129.36
"40403211";"2023";22;Cooperativa Médica;10.00;286.80
"40403211";"2023";24;Autogestão;2.00;79.12
"40403211";"2023";25;Medicina De Grupo;8.00;326.51
"40403211";"2023";28;Seguradora Especializada Em Saúde;1.00;36.04
"40403211";"2024";22;Cooperativa Médica;1.00;28.86
"40403220";"2023";22;Cooperativa Médica;17.00;671.56
"40403220";"2023";24;Autogestão;4.00;196.76
"40403220";"2023";25;Medicina De Grupo;5.00;197.66
"40403220";"2024";22;Cooperativa Médica;52.00;2064.67
"40403220";"2024";24;Autogestão;2.00;121.96
"40403238";"2023";22;Cooperativa Médica;16.00;585.58
"40403238";"2023";24;Autogestão;5.00;237.28
"40403238";"2023";25;Medicina De Grupo;9.00;400.54
"40403238";"2023";28;Seguradora Especializada Em Saúde;2.00;73.08
"40403238";"2024";22;Cooperativa Médica;68.00;2368.38
"40403238";"2024";24;Autogestão;2.00;107.46
"40403238";"2024";25;Medicina De Grupo;5.00;176.00
"40403246";"2023";22;Cooperativa Médica;180.00;31773.32
"40403246";"2023";24;Autogestão;127.00;37470.65
"40403246";"2023";25;Medicina De Grupo;98.00;20426.40
"40403246";"2023";27;Filantropia;8.00;1803.06
"40403246";"2023";28;Seguradora Especializada Em Saúde;138.00;38697.46
"40403246";"2024";22;Cooperativa Médica;83.00;13752.59
"40403246";"2024";24;Autogestão;119.00;27893.08
"40403246";"2024";25;Medicina De Grupo;187.00;44397.95
"40403246";"2024";27;Filantropia;14.00;3120.29
"40403246";"2024";28;Seguradora Especializada Em Saúde;53.00;12111.86
"40403254";"2023";22;Cooperativa Médica;150.00;75962.15
"40403254";"2023";24;Autogestão;48.00;29364.22
"40403254";"2023";25;Medicina De Grupo;79.00;51901.35
"40403254";"2023";28;Seguradora Especializada Em Saúde;6.00;2307.45
"40403254";"2024";22;Cooperativa Médica;35.00;37095.30
"40403254";"2024";24;Autogestão;32.00;23305.95
"40403254";"2024";25;Medicina De Grupo;76.00;58850.96
"40403254";"2024";27;Filantropia;2.00;1956.50
"40403254";"2024";28;Seguradora Especializada Em Saúde;4.00;6231.16
"40403262";"2023";22;Cooperativa Médica;2060.00;98195.30
"40403262";"2023";24;Autogestão;2214.00;271842.66
"40403262";"2023";25;Medicina De Grupo;2858.00;227361.00
"40403262";"2023";27;Filantropia;3963.00;509391.57
"40403262";"2023";28;Seguradora Especializada Em Saúde;26.00;1667.88
"40403262";"2024";22;Cooperativa Médica;6795.00;571153.93
"40403262";"2024";24;Autogestão;1910.00;248961.08
"40403262";"2024";25;Medicina De Grupo;2169.00;153711.48
"40403262";"2024";27;Filantropia;86.00;16824.60
"40403262";"2024";28;Seguradora Especializada Em Saúde;43.00;1973.15
"40403289";"2023";22;Cooperativa Médica;2068.00;98620.80
"40403289";"2023";24;Autogestão;2321.00;285990.93
"40403289";"2023";25;Medicina De Grupo;2859.00;227593.55
"40403289";"2023";27;Filantropia;3968.00;510244.27
"40403289";"2023";28;Seguradora Especializada Em Saúde;26.00;1667.88
"40403289";"2024";22;Cooperativa Médica;6801.00;571691.59
"40403289";"2024";24;Autogestão;1914.00;249829.49
"40403289";"2024";25;Medicina De Grupo;2168.00;153657.02
"40403289";"2024";27;Filantropia;91.00;16824.60
"40403289";"2024";28;Seguradora Especializada Em Saúde;41.00;1973.17
"40403300";"2023";22;Cooperativa Médica;8.00;594.42
"40403300";"2023";24;Autogestão;10.00;2442.85
"40403300";"2023";25;Medicina De Grupo;9.00;5508.00
"40403300";"2024";22;Cooperativa Médica;15.00;3672.00
"40403300";"2024";24;Autogestão;3.00;480.00
"40403300";"2024";25;Medicina De Grupo;14.00;9036.05
"40403319";"2023";24;Autogestão;0;0
"40403319";"2023";25;Medicina De Grupo;1.00;1890.00
"40403319";"2023";28;Seguradora Especializada Em Saúde;1.00;1157.58
"40403327";"2023";22;Cooperativa Médica;108.00;2019.78
"40403327";"2023";24;Autogestão;168.00;15146.34
"40403327";"2023";25;Medicina De Grupo;2923.00;40653.46
"40403327";"2023";28;Seguradora Especializada Em Saúde;24.00;355.98
"40403327";"2024";22;Cooperativa Médica;128.00;1699.07
"40403327";"2024";24;Autogestão;41.00;500.52
"40403327";"2024";25;Medicina De Grupo;3381.00;45767.40
"40403327";"2024";28;Seguradora Especializada Em Saúde;15.00;242.53
"40403335";"2023";22;Cooperativa Médica;91.00;761.74
"40403335";"2023";24;Autogestão;36.00;850.65
"40403335";"2023";25;Medicina De Grupo;728.00;6262.74
"40403335";"2023";27;Filantropia;5.00;41.75
"40403335";"2023";28;Seguradora Especializada Em Saúde;1.00;10.68
"40403335";"2024";22;Cooperativa Médica;141.00;1199.00
"40403335";"2024";25;Medicina De Grupo;582.00;13393.97
"40403335";"2024";28;Seguradora Especializada Em Saúde;16.00;134.96
"40403343";"2023";22;Cooperativa Médica;652.00;7370.31
"40403343";"2023";24;Autogestão;209.00;3706.58
"40403343";"2023";25;Medicina De Grupo;932.00;22583.58
"40403343";"2023";28;Seguradora Especializada Em Saúde;174.00;2866.04
"40403343";"2024";22;Cooperativa Médica;138.00;1428.82
"40403343";"2024";24;Autogestão;73.00;1299.82
"40403343";"2024";25;Medicina De Grupo;1095.00;53367.36
"40403343";"2024";28;Seguradora Especializada Em Saúde;109.00;1771.23
"40403351";"2023";22;Cooperativa Médica;486.00;7790.76
"40403351";"2023";24;Autogestão;294.00;7165.45
"40403351";"2023";25;Medicina De Grupo;3147.00;50034.52
"40403351";"2023";27;Filantropia;6.00;97.08
"40403351";"2023";28;Seguradora Especializada Em Saúde;81.00;1230.55
"40403351";"2024";22;Cooperativa Médica;264.00;4070.04
"40403351";"2024";24;Autogestão;62.00;1179.42
"40403351";"2024";25;Medicina De Grupo;3389.00;54412.05
"40403351";"2024";28;Seguradora Especializada Em Saúde;31.00;451.50
"40403360";"2023";22;Cooperativa Médica;7.00;252.75
"40403360";"2023";24;Autogestão;20.00;606.07
"40403360";"2023";25;Medicina De Grupo;7.00;183.33
"40403360";"2023";28;Seguradora Especializada Em Saúde;4.00;160.78
"40403360";"2024";22;Cooperativa Médica;5.00;175.71
"40403360";"2024";24;Autogestão;6.00;189.84
"40403378";"2023";22;Cooperativa Médica;2.00;14.52
"40403378";"2023";24;Autogestão;13.00;598.75
"40403378";"2023";25;Medicina De Grupo;1.00;9.27
"40403378";"2023";28;Seguradora Especializada Em Saúde;1.00;14.07
"40403378";"2024";22;Cooperativa Médica;5.00;88.98
"40403378";"2024";24;Autogestão;4.00;127.10
"40403386";"2023";22;Cooperativa Médica;162.00;454.69
"40403386";"2023";24;Autogestão;368.00;9927.67
"40403386";"2023";25;Medicina De Grupo;147.00;555.38
"40403386";"2023";27;Filantropia;5.00;31.35
"40403386";"2023";28;Seguradora Especializada Em Saúde;16.00;368.35
"40403386";"2024";22;Cooperativa Médica;71.00;243.93
"40403386";"2024";24;Autogestão;55.00;1782.76
"40403386";"2024";25;Medicina De Grupo;19.00;861.29
"40403386";"2024";28;Seguradora Especializada Em Saúde;10.00;33.80
"40403408";"2023";22;Cooperativa Médica;867.00;8722.78
"40403408";"2023";24;Autogestão;498.00;8734.37
"40403408";"2023";25;Medicina De Grupo;1524.00;25189.36
"40403408";"2023";27;Filantropia;5.00;37.60
"40403408";"2023";28;Seguradora Especializada Em Saúde;297.00;5590.52
"40403408";"2024";22;Cooperativa Médica;66.00;512.22
"40403408";"2024";24;Autogestão;170.00;2484.19
"40403408";"2024";25;Medicina De Grupo;1596.00;48392.14
"40403408";"2024";28;Seguradora Especializada Em Saúde;120.00;4018.10
"40403416";"2023";22;Cooperativa Médica;950.00;10729.11
"40403416";"2023";24;Autogestão;584.00;9769.29
"40403416";"2023";25;Medicina De Grupo;2907.00;39766.55
"40403416";"2023";27;Filantropia;26.00;41.61
"40403416";"2023";28;Seguradora Especializada Em Saúde;392.00;3305.34
"40403416";"2024";22;Cooperativa Médica;389.00;4495.06
"40403416";"2024";24;Autogestão;205.00;3472.06
"40403416";"2024";25;Medicina De Grupo;3306.00;45798.48
"40403416";"2024";28;Seguradora Especializada Em Saúde;43.00;356.87
"40403424";"2023";22;Cooperativa Médica;1897.00;51603.60
"40403424";"2023";24;Autogestão;674.00;27411.70
"40403424";"2023";25;Medicina De Grupo;2687.00;74859.88
"40403424";"2023";27;Filantropia;5.00;250.70
"40403424";"2023";28;Seguradora Especializada Em Saúde;29.00;870.59
"40403424";"2024";22;Cooperativa Médica;336.00;8782.89
"40403424";"2024";24;Autogestão;119.00;4859.95
"40403424";"2024";25;Medicina De Grupo;2944.00;82367.06
"40403424";"2024";28;Seguradora Especializada Em Saúde;31.00;829.14
"40403440";"2023";22;Cooperativa Médica;1713.00;14432.43
"40403440";"2023";24;Autogestão;691.00;11705.47
"40403440";"2023";25;Medicina De Grupo;2645.00;33748.23
"40403440";"2023";27;Filantropia;5.00;75.20
"40403440";"2023";28;Seguradora Especializada Em Saúde;27.00;266.77
"40403440";"2024";22;Cooperativa Médica;324.00;2561.86
"40403440";"2024";24;Autogestão;124.00;2529.65
"40403440";"2024";25;Medicina De Grupo;2922.00;38086.67
"40403440";"2024";28;Seguradora Especializada Em Saúde;27.00;240.90
"40403467";"2023";22;Cooperativa Médica;1783.00;15192.23
"40403467";"2023";24;Autogestão;689.00;11457.78
"40403467";"2023";25;Medicina De Grupo;2703.00;33105.40
"40403467";"2023";27;Filantropia;5.00;62.65
"40403467";"2023";28;Seguradora Especializada Em Saúde;32.00;429.26
"40403467";"2024";22;Cooperativa Médica;333.00;2620.08
"40403467";"2024";24;Autogestão;118.00;2155.73
"40403467";"2024";25;Medicina De Grupo;2992.00;37478.03
"40403467";"2024";28;Seguradora Especializada Em Saúde;28.00;257.56
"40403483";"2023";22;Cooperativa Médica;1748.00;46912.13
"40403483";"2023";24;Autogestão;703.00;26108.69
"40403483";"2023";25;Medicina De Grupo;2651.00;75874.80
"40403483";"2023";27;Filantropia;5.00;250.70
"40403483";"2023";28;Seguradora Especializada Em Saúde;31.00;1084.24
"40403483";"2024";22;Cooperativa Médica;322.00;8422.23
"40403483";"2024";24;Autogestão;123.00;5050.08
"40403483";"2024";25;Medicina De Grupo;2929.00;83383.85
"40403483";"2024";28;Seguradora Especializada Em Saúde;28.00;832.13
"40403505";"2023";22;Cooperativa Médica;1911.00;38922.03
"40403505";"2023";24;Autogestão;716.00;24631.36
"40403505";"2023";25;Medicina De Grupo;2740.00;71778.51
"40403505";"2023";27;Filantropia;5.00;187.95
"40403505";"2023";28;Seguradora Especializada Em Saúde;36.00;893.21
"40403505";"2024";22;Cooperativa Médica;360.00;7086.99
"40403505";"2024";24;Autogestão;130.00;4657.01
"40403505";"2024";25;Medicina De Grupo;2941.00;80183.95
"40403505";"2024";28;Seguradora Especializada Em Saúde;29.00;641.44
"40403521";"2023";22;Cooperativa Médica;6.00;31.69
"40403521";"2023";24;Autogestão;43.00;440.96
"40403521";"2023";25;Medicina De Grupo;20.00;1022.85
"40403521";"2024";22;Cooperativa Médica;6.00;18.83
"40403521";"2024";24;Autogestão;15.00;175.09
"40403521";"2024";25;Medicina De Grupo;8.00;274.05
"40403521";"2024";28;Seguradora Especializada Em Saúde;9.00;84.80
"40403548";"2023";22;Cooperativa Médica;449.00;3074.00
"40403548";"2023";24;Autogestão;149.00;2429.00
"40403548";"2023";25;Medicina De Grupo;134.00;773.00
"40403548";"2023";28;Seguradora Especializada Em Saúde;9.00;112.56
"40403548";"2024";22;Cooperativa Médica;42.00;273.62
"40403548";"2024";24;Autogestão;66.00;1110.18
"40403548";"2024";25;Medicina De Grupo;28.00;640.92
"40403548";"2024";28;Seguradora Especializada Em Saúde;3.00;19.50
"40403564";"2023";22;Cooperativa Médica;29.00;129.32
"40403564";"2023";24;Autogestão;74.00;1206.79
"40403564";"2023";25;Medicina De Grupo;3.00;66.01
"40403564";"2023";28;Seguradora Especializada Em Saúde;0;0
"40403564";"2024";22;Cooperativa Médica;47.00;182.94
"40403564";"2024";24;Autogestão;0;0
"40403564";"2024";25;Medicina De Grupo;9.00;67.78
"40403564";"2024";28;Seguradora Especializada Em Saúde;9.00;35.19
"40403580";"2023";22;Cooperativa Médica;53.00;165.31
"40403580";"2023";24;Autogestão;144.00;1713.15
"40403580";"2023";25;Medicina De Grupo;15.00;123.36
"40403580";"2023";28;Seguradora Especializada Em Saúde;6.00;59.29
"40403580";"2024";22;Cooperativa Médica;153.00;555.68
"40403580";"2024";24;Autogestão;34.00;415.80
"40403580";"2024";25;Medicina De Grupo;20.00;361.18
"40403580";"2024";28;Seguradora Especializada Em Saúde;11.00;39.08
"40403602";"2023";22;Cooperativa Médica;1388.00;2233.89
"40403602";"2023";24;Autogestão;572.00;2260.73
"40403602";"2023";25;Medicina De Grupo;2534.00;6335.52
"40403602";"2023";27;Filantropia;5.00;15.05
"40403602";"2023";28;Seguradora Especializada Em Saúde;22.00;29.58
"40403602";"2024";22;Cooperativa Médica;276.00;439.93
"40403602";"2024";24;Autogestão;115.00;517.23
"40403602";"2024";25;Medicina De Grupo;3175.00;7908.25
"40403602";"2024";28;Seguradora Especializada Em Saúde;17.00;155.88
"40403629";"2023";22;Cooperativa Médica;113.00;285.03
"40403629";"2023";24;Autogestão;319.00;2801.15
"40403629";"2023";28;Seguradora Especializada Em Saúde;6.00;46.74
"40403629";"2024";22;Cooperativa Médica;47.00;136.43
"40403629";"2024";24;Autogestão;77.00;734.36
"40403629";"2024";25;Medicina De Grupo;20.00;283.63
"40403629";"2024";28;Seguradora Especializada Em Saúde;3.00;8.58
"40403645";"2023";22;Cooperativa Médica;43.00;188.76
"40403645";"2023";24;Autogestão;20.00;321.50
"40403645";"2023";25;Medicina De Grupo;1.00;8.18
"40403645";"2023";28;Seguradora Especializada Em Saúde;0;0
"40403645";"2024";22;Cooperativa Médica;151.00;583.65
"40403645";"2024";24;Autogestão;6.00;99.30
"40403645";"2024";28;Seguradora Especializada Em Saúde;18.00;69.26
"40403661";"2023";22;Cooperativa Médica;1756.00;12405.66
"40403661";"2023";24;Autogestão;705.00;10980.25
"40403661";"2023";25;Medicina De Grupo;2639.00;30463.61
"40403661";"2023";27;Filantropia;6.00;65.29
"40403661";"2023";28;Seguradora Especializada Em Saúde;27.00;227.03
"40403661";"2024";22;Cooperativa Médica;339.00;2305.83
"40403661";"2024";24;Autogestão;123.00;2232.17
"40403661";"2024";25;Medicina De Grupo;2926.00;34297.39
"40403661";"2024";28;Seguradora Especializada Em Saúde;34.00;339.23
"40403688";"2023";22;Cooperativa Médica;25.00;117.45
"40403688";"2023";24;Autogestão;137.00;2401.35
"40403688";"2023";25;Medicina De Grupo;687.00;12705.85
"40403688";"2023";27;Filantropia;49.00;957.63
"40403688";"2023";28;Seguradora Especializada Em Saúde;136.00;1181.73
"40403688";"2024";22;Cooperativa Médica;16.00;76.03
"40403688";"2024";24;Autogestão;78.00;1166.96
"40403688";"2024";25;Medicina De Grupo;688.00;27850.64
"40403688";"2024";28;Seguradora Especializada Em Saúde;80.00;722.40
"40403696";"2023";22;Cooperativa Médica;476.00;2904.95
"40403696";"2023";24;Autogestão;430.00;7704.08
"40403696";"2023";25;Medicina De Grupo;135.00;1753.48
"40403696";"2023";28;Seguradora Especializada Em Saúde;832.00;5348.77
"40403696";"2024";22;Cooperativa Médica;322.00;2132.89
"40403696";"2024";24;Autogestão;223.00;1815.71
"40403696";"2024";25;Medicina De Grupo;83.00;1296.52
"40403696";"2024";28;Seguradora Especializada Em Saúde;56.00;344.74
"40403700";"2023";22;Cooperativa Médica;41.00;1353.62
"40403700";"2023";24;Autogestão;36.00;1267.73
"40403700";"2023";25;Medicina De Grupo;27.00;752.57
"40403700";"2023";28;Seguradora Especializada Em Saúde;4.00;76.50
"40403700";"2024";22;Cooperativa Médica;28.00;1007.24
"40403700";"2024";24;Autogestão;12.00;461.01
"40403700";"2024";25;Medicina De Grupo;10.00;276.95
"40403718";"2023";22;Cooperativa Médica;42.00;1882.49
"40403718";"2023";24;Autogestão;197.00;6377.62
"40403718";"2023";25;Medicina De Grupo;28.00;824.89
"40403718";"2023";27;Filantropia;713.00;57544.20
"40403718";"2023";28;Seguradora Especializada Em Saúde;5.00;150.41
"40403718";"2024";22;Cooperativa Médica;1.00;39.76
"40403718";"2024";24;Autogestão;64.00;1869.03
"40403718";"2024";25;Medicina De Grupo;7.00;173.67
"40403718";"2024";28;Seguradora Especializada Em Saúde;1.00;48.89
"40403750";"2023";22;Cooperativa Médica;3.00;2138.67
"40403750";"2023";25;Medicina De Grupo;7.00;16938.76
"40403750";"2024";22;Cooperativa Médica;16.00;3295.52
"40403750";"2024";25;Medicina De Grupo;1.00;4150.00
"40403769";"2023";25;Medicina De Grupo;2.00;892.00
"40403769";"2024";25;Medicina De Grupo;1.00;87.00
"40403777";"2023";22;Cooperativa Médica;2.00;2462.84
"40403777";"2023";24;Autogestão;1.00;569.00
"40403777";"2023";25;Medicina De Grupo;1.00;4.06
"40403777";"2024";22;Cooperativa Médica;1.00;343.31
"40403840";"2023";22;Cooperativa Médica;174.00;368.36
"40403840";"2023";24;Autogestão;908.00;5882.42
"40403840";"2023";25;Medicina De Grupo;434.00;1399.65
"40403840";"2023";27;Filantropia;23.00;109.87
"40403840";"2023";28;Seguradora Especializada Em Saúde;69.00;837.77
"40403840";"2024";22;Cooperativa Médica;392.00;767.51
"40403840";"2024";24;Autogestão;129.00;1328.38
"40403840";"2024";25;Medicina De Grupo;135.00;796.71
"40403840";"2024";27;Filantropia;2.00;9.24
"40403840";"2024";28;Seguradora Especializada Em Saúde;43.00;453.85
"40403890";"2023";22;Cooperativa Médica;2041.00;94340.58
"40403890";"2023";24;Autogestão;2352.00;292570.21
"40403890";"2023";25;Medicina De Grupo;2580.00;208257.71
"40403890";"2023";27;Filantropia;3959.00;509733.63
"40403890";"2023";28;Seguradora Especializada Em Saúde;22.00;1502.28
"40403890";"2024";22;Cooperativa Médica;6794.00;570701.69
"40403890";"2024";24;Autogestão;1904.00;245559.02
"40403890";"2024";25;Medicina De Grupo;2154.00;152865.22
"40403890";"2024";27;Filantropia;92.00;16824.60
"40403890";"2024";28;Seguradora Especializada Em Saúde;43.00;1937.17
"40403920";"2023";22;Cooperativa Médica;62.00;361.97
"40403920";"2023";24;Autogestão;290.00;1871.42
"40403920";"2023";25;Medicina De Grupo;152.00;493.02
"40403920";"2023";27;Filantropia;1.00;3.90
"40403920";"2023";28;Seguradora Especializada Em Saúde;11.00;48.58
"40403920";"2024";22;Cooperativa Médica;7.00;44.39
"40403920";"2024";24;Autogestão;163.00;1156.81
"40403920";"2024";25;Medicina De Grupo;69.00;210.57
"40403920";"2024";27;Filantropia;1.00;7.50
"40403920";"2024";28;Seguradora Especializada Em Saúde;6.00;35.25
"40403939";"2023";22;Cooperativa Médica;2.00;1496.28
"40403939";"2023";24;Autogestão;2.00;2537.62
"40403939";"2023";28;Seguradora Especializada Em Saúde;0;0
"40403963";"2024";22;Cooperativa Médica;1.00;18.14
"40403963";"2024";28;Seguradora Especializada Em Saúde;1.00;3.77
"40403971";"2023";22;Cooperativa Médica;429.00;22831.02
"40403971";"2023";24;Autogestão;851.00;57873.86
"40403971";"2023";25;Medicina De Grupo;188.00;19665.83
"40403971";"2023";28;Seguradora Especializada Em Saúde;764.00;4500.95
"40403971";"2024";22;Cooperativa Médica;91.00;5695.96
"40403971";"2024";24;Autogestão;256.00;23015.09
"40403971";"2024";25;Medicina De Grupo;39.00;3897.64
"40403971";"2024";28;Seguradora Especializada Em Saúde;26.00;214.96
"40403998";"2023";22;Cooperativa Médica;13.00;76.09
"40403998";"2023";24;Autogestão;5.00;35.19
"40403998";"2023";25;Medicina De Grupo;1.00;0.80
"40403998";"2024";22;Cooperativa Médica;6.00;29.61
"40403998";"2024";24;Autogestão;4.00;31.21
"40403998";"2024";25;Medicina De Grupo;1.00;107.56
"40403998";"2024";28;Seguradora Especializada Em Saúde;2.00;12.04
"40404072";"2023";22;Cooperativa Médica;2.00;2220.12
"40404129";"2023";22;Cooperativa Médica;2.00;1292.13
"40404129";"2023";25;Medicina De Grupo;3.00;1412.64
"40404129";"2024";22;Cooperativa Médica;1.00;289.58
